Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
B4_7_A_control_SK,2024-07-11 12:56:37,,/Volumes/T7/5_7/cut/B4_7_A_control.mp4,656.880,25.0,red,Zone of Interest,,,STATE,12.160,36.440,24.280,,
B5_5_RY_GR_novel_SK,2024-07-13 10:40:05,,/Volumes/T7/3_7/cut/B5_5_RY_GR_novel.mov,648.330,30.0,No focal subject,Trial start,,,POINT,12.167,12.167,NA,,
B8_6_PR_BP_novel_SK,2024-07-18 14:29:22,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_PR_BP_novel.mp4,666.280,30.0,No focal subject,Trial start,,,POINT,12.167,12.167,NA,,
B3_8_A_control_SK,2024-07-13 08:51:46,,/Volumes/T7/3_7/cut/B3_8_A_control.mov,664.830,30.0,black,Test arena entry,,,POINT,12.200,12.200,NA,,
B3_8_B_control_SK,2024-07-13 08:51:59,,/Volumes/T7/3_7/cut/B3_8_B_control.mov,666.970,30.0,blue,Test arena entry,,,POINT,12.200,12.200,NA,,
B4_4_GY_PP_control_SK,2024-07-12 18:48:17,,/Volumes/T7/2_7/cut/B4_4_GY_PP_control.mov,694.070,30.0,No focal subject,Trial start,,,POINT,12.200,12.200,NA,,
B4_8_GY_RY_control_SK,2024-07-11 15:48:30,,/Volumes/T7/6_7/cut/B4_8_GY_RY_control.mp4,838.210,25.0,No focal subject,Test arena entry,,,POINT,12.200,12.200,NA,,
B9_7_BP_BY_control_SK,2024-07-19 13:34:32,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_BP_BY_control.mp4,642.350,30.0,No focal subject,Trial start,,,POINT,12.200,12.200,NA,,
B9_8_A_novel_SK,2024-07-20 12:09:43,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B9_8_A_novel.mp4,644.840,30.0,redblue,Test arena entry,,,POINT,12.233,12.233,NA,,
B4_7_A_control_SK,2024-07-11 12:56:37,,/Volumes/T7/5_7/cut/B4_7_A_control.mp4,656.880,25.0,black,Zone of Interest,,,STATE,12.240,437.280,425.040,,
B2_8_GY_BY_novel_SK,2024-07-13 08:50:48,,/Volumes/T7/3_7/cut/B2_8_GY_BY_novel.mov,682.070,30.0,No focal subject,Trial start,,,POINT,12.267,12.267,NA,,
B8_6_PY_GP_novel_SK,2024-07-18 14:28:19,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_PY_GP_novel.mp4,637.740,30.0,No focal subject,Test arena entry,,,POINT,12.267,12.267,NA,,
B8_7_B_control_SK,2024-07-19 13:34:08,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B8_7_B_control.mp4,641.840,30.0,red,Test arena entry,,,POINT,12.267,12.267,NA,,
B9_8_A_novel_SK,2024-07-20 12:09:43,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B9_8_A_novel.mp4,644.840,30.0,black,Test arena entry,,,POINT,12.267,12.267,NA,,
B5_7_BG_BP_control_SK,2024-07-11 13:01:37,,/Volumes/T7/5_7/cut/B5_7_BG_BP_control.mp4,686.720,25.0,No focal subject,Trial start,,,POINT,12.280,12.280,NA,,
B8_5_B_novel_SK,2024-07-17 10:01:31,,/Volumes/T7/17_7/cut/B8_5_B_novel.mp4,652.690,30.0,No focal subject,Trial start,,,POINT,12.300,12.300,NA,,
B4_6_GY_RY_novel_SK,2024-07-11 11:03:21,,/Volumes/T7/4_7/cut/B4_6_GY_RY_novel.mp4,675.560,25.0,No focal subject,Test arena entry,,,POINT,12.400,12.400,NA,,
B5_8_B_novel_SK,2024-07-11 15:49:22,,/Volumes/T7/6_7/cut/B5_8_B_novel.mp4,775.300,25.0,No focal subject,Trial start,,,POINT,12.400,12.400,NA,,
B7_5_PY_GY_control_SK,2024-07-14 11:58:47,,/Volumes/T7/14_7/cut/B7_5_PY_GY_control.mp4,655.130,25.0,No focal subject,Test arena entry,,,POINT,12.400,12.400,NA,,
B8_8_PY_GP_control_SK,2024-07-20 12:08:48,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B8_8_PY_GP_control.mp4,636.930,30.0,No focal subject,Test arena entry,,,POINT,12.433,12.433,NA,,
B8_8_PR_RR_control_SK,2024-07-20 12:09:25,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B8_8_PR_RR_control.mp4,639.680,30.0,No focal subject,Test arena entry,,,POINT,12.467,12.467,NA,,
B5_7_RY_GR_control_SK,2024-07-19 15:16:41,,/Volumes/Extreme SSD/Cut_videos/5_7/cut/B5_7_RY_GR_control.mp4,865.150,25.0,No focal subject,Trial start,,,POINT,12.480,12.480,NA,,
B8_2_PR_BP_novel_SK,2024-07-14 13:25:27,,/Volumes/T7/14_7/cut/B8_2_RR_BP_novel.mp4,653.570,30.0,No focal subject,Eating,,,POINT,12.500,12.500,NA,,
B8_4_BB_BB_control_SK,2024-07-16 11:13:50,,/Volumes/T7/16_7/cut/B8_4_BB_BB_control.mp4,636.800,30.0,No focal subject,Test arena entry,,,POINT,12.500,12.500,NA,,
B8_6_RY_BB_novel_SK,2024-07-18 14:30:10,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_RY_BB_novel.mp4,633.240,30.0,No focal subject,Test arena entry,,,POINT,12.500,12.500,NA,,
B4_6_BB_GY_novel_SK,2024-07-11 11:02:19,,/Volumes/T7/4_7/cut/B4_6_BB_GY_novel.mp4,662.120,25.0,No focal subject,Trial start,,,POINT,12.520,12.520,NA,,
B4_2_BB_GY_novel_SK,2024-07-12 17:11:00,,/Volumes/T7/30_6/cut/B4_2_BB_GY_novel.mov,703.030,30.0,No focal subject,Test arena entry,,,POINT,12.533,12.533,NA,,
B6_3_B_novel_SK,2024-07-15 19:20:02,,/Volumes/T7/11_7/cut/B6_3_B_novel.mov,702.970,30.0,redblue,Test arena entry,,,POINT,12.567,12.567,NA,,
B5_5_BY_PR_novel_SK,2024-07-13 10:38:35,,/Volumes/T7/3_7/cut/B5_5_BY_PR_novel.mov,804.670,30.0,No focal subject,Test arena entry,,,POINT,12.600,12.600,NA,,
B8_4_GG_PR_control_SK,2024-07-16 11:14:43,,/Volumes/T7/16_7/cut/B8_4_GG_PR_control.mp4,639.790,30.0,No focal subject,Test arena entry,,,POINT,12.600,12.600,NA,,
B8_6_BB_BB_novel_SK,2024-07-18 14:28:55,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_BB_BB_novel.mp4,640.300,30.0,No focal subject,Test arena entry,,,POINT,12.633,12.633,NA,,
B3_4_A_control_SK,2024-07-12 14:49:47,,/Volumes/T7/29_06/B2_B3/cut/B3_4_A_control.mp4,685.480,30.0,red,Test arena entry,,,POINT,12.667,12.667,NA,,
B7_3_GY_GP_novel_SK,2024-07-15 19:23:00,,/Volumes/T7/11_7/cut/B7_3_GY_GP_novel.mov,650.230,30.0,No focal subject,Trial start,,,POINT,12.667,12.667,NA,,
B9_7_BG_PR_control_SK,2024-07-19 13:36:01,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_BG_PR_control.mp4,637.040,30.0,No focal subject,Trial start,,,POINT,12.667,12.667,NA,,
B5_7_BG_BY_control_SK,2024-07-11 13:01:55,,/Volumes/T7/5_7/cut/B5_7_BG_BY_control.mp4,629.160,25.0,No focal subject,Trial start,,,POINT,12.680,12.680,NA,,
B3_8_B_control_SK,2024-07-13 08:51:59,,/Volumes/T7/3_7/cut/B3_8_B_control.mov,666.970,30.0,redblue,Test arena entry,,,POINT,12.700,12.700,NA,,
B5_5_PR_GG_novel_SK,2024-07-13 10:39:05,,/Volumes/T7/3_7/cut/B5_5_PR_GG_novel.mov,704.770,30.0,No focal subject,Test arena entry,,,POINT,12.700,12.700,NA,,
B7_3_BG_RR_novel_SK,2024-07-15 19:20:49,,/Volumes/T7/11_7/cut/B7_3_BG_RR_novel.mov,711.300,30.0,No focal subject,Test arena entry,,,POINT,12.700,12.700,NA,,
B3_7_BP_GR_novel_SK,2024-07-12 20:39:14,,/Volumes/T7/2_7/cut/B3_7_BB_GR_novel.mov,653.370,30.0,No focal subject,Trial start,,,POINT,12.733,12.733,NA,,
B4_7_A_control_SK,2024-07-11 12:56:37,,/Volumes/T7/5_7/cut/B4_7_A_control.mp4,656.880,25.0,red,Eating,,,POINT,12.760,12.760,NA,,
B8_7_B_control_SK,2024-07-19 13:34:08,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B8_7_B_control.mp4,641.840,30.0,black,Test arena entry,,,POINT,12.767,12.767,NA,,
B3_4_A_control_SK,2024-07-12 14:49:47,,/Volumes/T7/29_06/B2_B3/cut/B3_4_A_control.mp4,685.480,30.0,black,Test arena entry,,,POINT,12.800,12.800,NA,,
B4_6_GY_PP_novel_SK,2024-07-11 11:03:04,,/Volumes/T7/4_7/cut/B4_6_GY_PP_novel.mp4,670.100,25.0,No focal subject,Test arena entry,,,POINT,12.800,12.800,NA,,
B4_7_A_control_SK,2024-07-11 12:56:37,,/Volumes/T7/5_7/cut/B4_7_A_control.mp4,656.880,25.0,black,Eating,,,POINT,12.800,12.800,NA,,
B7_3_GG_BY_novel_SK,2024-07-15 19:22:45,,/Volumes/T7/11_7/cut/B7_3_GG_BY_novel.mov,663.730,30.0,No focal subject,Test arena entry,,,POINT,12.800,12.800,NA,,
B8_6_BG_BR_novel_SK,2024-07-18 14:27:02,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_BG_BR_novel.mp4,647.300,30.0,No focal subject,Trial start,,,POINT,12.800,12.800,NA,,
B5_1_RR_BY_novel_SK,2024-07-12 14:52:40,,/Volumes/T7/29_06/B4_B5/cut/B5_1_RR_BY_novel.mp4,674.710,25.0,No focal subject,Trial start,,,POINT,12.840,12.840,NA,,
B4_4_GY_RY_control_SK,2024-07-12 18:48:31,,/Volumes/T7/2_7/cut/B4_4_GY_RY_control.mov,703.470,30.0,No focal subject,Test arena entry,,,POINT,12.867,12.867,NA,,
B7_6_B_novel_SK,2024-07-15 14:24:19,,/Volumes/T7/15_7/cut/B7_6_B_novel.mp4,696.530,30.0,red,Test arena entry,,,POINT,12.867,12.867,NA,,
B9_5_GP_BB_novel_SK,2024-07-17 10:03:06,,/Volumes/T7/17_7/cut/B9_5_GP_BB_novel.mp4,658.450,30.0,No focal subject,Trial start,,,POINT,12.867,12.867,NA,,
B3_4_A_control_SK,2024-07-12 14:49:47,,/Volumes/T7/29_06/B2_B3/cut/B3_4_A_control.mp4,685.480,30.0,blue,Test arena entry,,,POINT,12.900,12.900,NA,,
B8_7_A_control_SK,2024-07-19 13:33:47,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B8_7_A_control.mp4,640.810,30.0,No focal subject,Trial start,,,POINT,12.900,12.900,NA,,
B4_8_GP_BR_control_SK,2024-07-11 15:48:06,,/Volumes/T7/6_7/cut/B4_8_GP_BR_control.mp4,664.410,25.0,No focal subject,Zone of Interest,,,STATE,12.920,45.520,32.600,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,redblue,Test arena entry,,,POINT,12.933,12.933,NA,,
B5_7_BY_PR_control_SK,2024-07-11 13:02:08,,/Volumes/T7/5_7/cut/B5_7_BY_PR_control.mp4,653.530,25.0,No focal subject,Trial start,,,POINT,12.960,12.960,NA,,
B8_4_PR_RR_control_SK,2024-07-16 11:15:15,,/Volumes/T7/16_7/cut/B8_4_PR_RR_control.mp4,640.940,30.0,No focal subject,Test arena entry,,,POINT,12.967,12.967,NA,,
B8_6_PR_BP_novel_SK,2024-07-18 14:29:22,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_PR_BP_novel.mp4,666.280,30.0,No focal subject,Test arena entry,,,POINT,12.967,12.967,NA,,
B8_6_PR_RR_novel_SK,2024-07-18 14:27:38,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B8_6_PR_RR_novel.mp4,639.700,30.0,No focal subject,Test arena entry,,,POINT,12.967,12.967,NA,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,red,Test arena entry,,,POINT,12.967,12.967,NA,,
B3_4_A_control_SK,2024-07-12 14:49:47,,/Volumes/T7/29_06/B2_B3/cut/B3_4_A_control.mp4,685.480,30.0,redblue,Test arena entry,,,POINT,13.000,13.000,NA,,
B7_5_BB_PR_control_SK,2024-07-14 11:56:00,,/Volumes/T7/14_7/cut/B7_5_BB_PR_control.mp4,650.730,25.0,No focal subject,Test arena entry,,,POINT,13.000,13.000,NA,,
B7_6_A_novel_SK,2024-07-15 14:23:57,,/Volumes/T7/15_7/cut/B7_6_A_novel.mp4,642.670,30.0,No focal subject,Trial start,,,POINT,13.000,13.000,NA,,
B7_6_B_novel_SK,2024-07-15 14:24:19,,/Volumes/T7/15_7/cut/B7_6_B_novel.mp4,696.530,30.0,black,Test arena entry,,,POINT,13.033,13.033,NA,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,blue,Test arena entry,,,POINT,13.033,13.033,NA,,
B4_4_GP_BR_control_SK,2024-07-12 18:48:00,,/Volumes/T7/2_7/cut/B4_4_GP_BR_control.mov,1168.270,30.0,No focal subject,Test arena entry,,,POINT,13.067,13.067,NA,,
B4_6_BR_BP_novel_SK,2024-07-11 11:02:31,,/Volumes/T7/4_7/cut/B4_6_BR_BP_novel.mp4,666.260,25.0,No focal subject,Trial start,,,POINT,13.080,13.080,NA,,
B5_6_A_control_SK,2024-07-11 11:04:00,,/Volumes/T7/4_7/cut/B5_6_A_control.mp4,753.450,25.0,No focal subject,Trial start,,,POINT,13.080,13.080,NA,,
B7_5_GG_BR_control_SK,2024-07-14 11:57:24,,/Volumes/T7/14_7/cut/B7_5_GG_BR_control.mp4,645.310,25.0,No focal subject,Trial start,,,POINT,13.080,13.080,NA,,
B8_4_PR_BP_control_SK,2024-07-16 11:14:59,,/Volumes/T7/16_7/cut/B8_4_PR_BP_control.mp4,636.590,30.0,No focal subject,Zone of Interest,,,STATE,13.100,66.633,53.533,,
B5_1_BG_BP_novel_SK,2024-07-12 14:51:11,,/Volumes/T7/29_06/B4_B5/cut/B5_1_BG_BP_novel.mp4,640.210,25.0,No focal subject,Test arena entry,,,POINT,13.120,13.120,NA,,
B3_1_GR_BY_control_Sk,2024-07-12 14:11:42,,/Volumes/T7/26_06/EXTRA_DAY/B3_1_GR_BY_control.mov,652.400,30.0,No focal subject,Test arena entry,,,POINT,13.133,13.133,NA,,
B8_3_B_control_SK,2024-07-15 14:24:54,,/Volumes/T7/15_7/cut/B8_3_B_control.mp4,689.770,30.0,redblue,Test arena entry,,,POINT,13.133,13.133,NA,,
B9_1_BP_BY_novel_SK,2024-07-16 09:46:37,,/Volumes/T7/13_7/cut/B9_4_BP_BY_novel.mp4,655.060,30.0,No focal subject,Test arena entry,,,POINT,13.133,13.133,NA,,
B9_7_BB_BY_control_SK,2024-07-19 13:35:13,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_BB_BY_control.mp4,691.900,30.0,No focal subject,Trial start,,,POINT,13.133,13.133,NA,,
B8_8_PY_BR_control_SK,2024-07-20 12:06:44,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B8_8_PY_BR_control.mp4,638.930,30.0,No focal subject,Test arena entry,,,POINT,13.167,13.167,NA,,
B9_5_PP_GP_novel_SK,2024-07-17 10:03:20,,/Volumes/T7/17_7/cut/B9_5_PP_GP_novel.mp4,720.380,30.0,No focal subject,Trial start,,,POINT,13.167,13.167,NA,,
B9_6_A_control_SK,2024-07-18 14:30:31,,/Volumes/Extreme SSD/NEO_Gull 2024/18_7/B8_B9/cut/B9_6_A_control.mp4,654.870,30.0,No focal subject,Trial start,,,POINT,13.167,13.167,NA,,
B7_6_B_novel_SK,2024-07-15 14:24:19,,/Volumes/T7/15_7/cut/B7_6_B_novel.mp4,696.530,30.0,redblack,Test arena entry,,,POINT,13.233,13.233,NA,,
B4_6_GP_BR_novel_SK,2024-07-11 11:02:48,,/Volumes/T7/4_7/cut/B4_6_GP_BR_novel.mp4,639.250,25.0,No focal subject,Test arena entry,,,POINT,13.240,13.240,NA,,
B3_8_A_control_SK,2024-07-13 08:51:46,,/Volumes/T7/3_7/cut/B3_8_A_control.mov,664.830,30.0,red,Zone of Interest,,,STATE,13.267,60.333,47.066,,
B8_3_B_control_SK,2024-07-15 14:24:54,,/Volumes/T7/15_7/cut/B8_3_B_control.mp4,689.770,30.0,blue,Test arena entry,,,POINT,13.267,13.267,NA,,
B4_7_B_control_SK,2024-07-11 12:56:52,,/Volumes/T7/5_7/cut/B4_7_B_control.mp4,673.430,25.0,blue,Test arena entry,,,POINT,13.280,13.280,NA,,
B7_5_BY_RR_control_SK,2024-07-14 11:57:10,,/Volumes/T7/14_7/cut/B7_5_BY_RR_control.mp4,640.280,25.0,No focal subject,Trial start,,,POINT,13.320,13.320,NA,,
B3_8_A_control_SK,2024-07-13 08:51:46,,/Volumes/T7/3_7/cut/B3_8_A_control.mov,664.830,30.0,redblue,Zone of Interest,,,STATE,13.333,73.600,60.267,,
B8_2_PY_GP_novel_SK,2024-07-14 13:25:13,,/Volumes/T7/14_7/cut/B8_2_PY_GP_novel.mp4,654.720,30.0,No focal subject,Trial start,,,POINT,13.333,13.333,NA,,
B5_5_BG_BP_novel_SK,2024-07-13 10:38:07,,/Volumes/T7/3_7/cut/B5_5_BG_BP_novel.mov,786.370,30.0,No focal subject,Test arena entry,,,POINT,13.367,13.367,NA,,
B4_7_B_control_SK,2024-07-11 12:56:52,,/Volumes/T7/5_7/cut/B4_7_B_control.mp4,673.430,25.0,black,Test arena entry,,,POINT,13.400,13.400,NA,,
B2_8_GY_PR_novel_SK,2024-07-13 08:51:00,,/Volumes/T7/3_7/cut/B2_8_GY_PR_novel.mov,657.900,30.0,No focal subject,Trial start,,,POINT,13.433,13.433,NA,,
B6_3_B_novel_SK,2024-07-15 19:20:02,,/Volumes/T7/11_7/cut/B6_3_B_novel.mov,702.970,30.0,black,Zone of Interest,,,STATE,13.433,60.033,46.600,,
B7_6_B_novel_SK,2024-07-15 14:24:19,,/Volumes/T7/15_7/cut/B7_6_B_novel.mp4,696.530,30.0,redblue,Test arena entry,,,POINT,13.433,13.433,NA,,
B8_4_PY_GP_control_SK,2024-07-16 11:15:43,,/Volumes/T7/16_7/cut/B8_4_PY_GP_control.mp4,692.420,30.0,No focal subject,Test arena entry,,,POINT,13.433,13.433,NA,,
B7_5_BP_GG_control_SK,2024-07-14 11:56:30,,/Volumes/T7/14_7/cut/B7_5_BP_GG_control.mp4,640.790,25.0,No focal subject,Trial start,,,POINT,13.440,13.440,NA,,
B3_1_BR_GY_control_SK,2024-07-12 14:11:30,,/Volumes/T7/26_06/EXTRA_DAY/B3_1_BR_GY_control.mov,673.330,30.0,No focal subject,Trial start,,,POINT,13.467,13.467,NA,,
B5_5_PP_RY_novel_SK,2024-07-13 10:38:49,,/Volumes/T7/3_7/cut/B5_5_PP_RY_novel.mov,646.430,30.0,No focal subject,Test arena entry,,,POINT,13.467,13.467,NA,,
B6_6_GR_BB_control_SK,2024-07-15 14:22:47,,/Volumes/T7/15_7/cut/B6_6_GR_BB_control.mp4,651.540,30.0,No focal subject,Trial start,,,POINT,13.467,13.467,NA,,
B7_3_BP_GG_novel_SK,2024-07-15 19:21:03,,/Volumes/T7/11_7/cut/B7_3_BP_GG_novel.mov,664.600,30.0,No focal subject,Test arena entry,,,POINT,13.467,13.467,NA,,
B8_2_PY_BR_novel_SK,2024-07-14 13:24:55,,/Volumes/T7/14_7/cut/B8_2_PY_BR_novel.mp4,664.880,30.0,No focal subject,Test arena entry,,,POINT,13.467,13.467,NA,,
B8_5_B_novel_SK,2024-07-17 10:01:31,,/Volumes/T7/17_7/cut/B8_5_B_novel.mp4,652.690,30.0,red,Test arena entry,,,POINT,13.467,13.467,NA,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,black,Test arena entry,,,POINT,13.467,13.467,NA,,
B5_8_B_novel_SK,2024-07-11 15:49:22,,/Volumes/T7/6_7/cut/B5_8_B_novel.mp4,775.300,25.0,blue,Test arena entry,,,POINT,13.480,13.480,NA,,
B5_8_B_novel_SK,2024-07-11 15:49:22,,/Volumes/T7/6_7/cut/B5_8_B_novel.mp4,775.300,25.0,redblack,Test arena entry,,,POINT,13.480,13.480,NA,,
B4_8_GP_BR_control_SK,2024-07-11 15:48:06,,/Volumes/T7/6_7/cut/B4_8_GP_BR_control.mp4,664.410,25.0,No focal subject,Eating,,,POINT,13.560,13.560,NA,,
B5_7_PR_RY_control_SK,2024-07-11 13:02:57,,/Volumes/T7/5_7/cut/B5_7_PR_RY_control.mp4,634.520,25.0,No focal subject,Zone of Interest,,,STATE,13.560,102.280,88.720,,
B5_5_PR_RY_novel_SK,2024-07-13 10:39:20,,/Volumes/T7/3_7/cut/B5_5_PR_RY_novel.mov,674.070,30.0,No focal subject,Zone of Interest,,,STATE,13.567,85.767,72.200,,
B8_1_A_novel_SK,2024-07-16 09:45:29,,/Volumes/T7/13_7/cut/B8_1_A_novel.mp4,663.490,30.0,No focal subject,Trial start,,,POINT,13.567,13.567,NA,,
B8_5_B_novel_SK,2024-07-17 10:01:31,,/Volumes/T7/17_7/cut/B8_5_B_novel.mp4,652.690,30.0,blue,Test arena entry,,,POINT,13.567,13.567,NA,,
B2_8_RY_RR_novel_SK,2024-07-13 08:51:22,,/Volumes/T7/3_7/cut/B2_8_PY_RR_novel.mov,674.670,30.0,No focal subject,Trial start,,,POINT,13.600,13.600,NA,,
B3_8_A_control_SK,2024-07-13 08:51:46,,/Volumes/T7/3_7/cut/B3_8_A_control.mov,664.830,30.0,red,Eating,,,POINT,13.600,13.600,NA,,
B8_3_B_control_SK,2024-07-15 14:24:54,,/Volumes/T7/15_7/cut/B8_3_B_control.mp4,689.770,30.0,red,Test arena entry,,,POINT,13.633,13.633,NA,,
B8_8_RY_BB_control_SK,2024-07-20 12:07:52,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B8_8_RY_BB_control.mp4,639.320,30.0,No focal subject,Test arena entry,,,POINT,13.633,13.633,NA,,
B9_5_BB_BY_novel_SK,2024-07-17 10:01:44,,/Volumes/T7/17_7/cut/B9_5_BB_BY_novel.mp4,645.740,30.0,No focal subject,Test arena entry,,,POINT,13.667,13.667,NA,,
B3_8_A_control_SK,2024-07-13 08:51:46,,/Volumes/T7/3_7/cut/B3_8_A_control.mov,664.830,30.0,redblue,Eating,,,POINT,13.733,13.733,NA,,
B8_4_RY_BB_control_SK,2024-07-16 11:15:56,,/Volumes/T7/16_7/cut/B8_4_RY_BB_control.mp4,645.500,30.0,No focal subject,Trial start,,,POINT,13.767,13.767,NA,,
B9_4_A_novel_SK,2024-07-16 11:16:09,,/Volumes/T7/16_7/cut/B9_4_A_novel.mp4,651.970,30.0,redblack,Test arena entry,,,POINT,13.767,13.767,NA,,
B9_7_BP_BY_control_SK,2024-07-19 13:34:32,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_BP_BY_control.mp4,642.350,30.0,No focal subject,Test arena entry,,,POINT,13.767,13.767,NA,,
B3_8_A_control_SK,2024-07-13 08:51:46,,/Volumes/T7/3_7/cut/B3_8_A_control.mov,664.830,30.0,blue,Zone of Interest,,,STATE,13.800,39.700,25.900,,
B6_3_B_novel_SK,2024-07-15 19:20:02,,/Volumes/T7/11_7/cut/B6_3_B_novel.mov,702.970,30.0,black,Eating,,,POINT,13.800,13.800,NA,,
B9_8_A_novel_SK,2024-07-20 12:09:43,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B9_8_A_novel.mp4,644.840,30.0,redblack,Zone of Interest,,,STATE,13.800,19.033,5.233,,
B9_3_PP_GP_control_SK,2024-07-15 14:26:55,,/Volumes/T7/15_7/cut/B9_3_PP_GP_control.mp4,745.390,30.0,No focal subject,Test arena entry,,,POINT,13.833,13.833,NA,,
B5_7_BG_BP_control_SK,2024-07-11 13:01:37,,/Volumes/T7/5_7/cut/B5_7_BG_BP_control.mp4,686.720,25.0,No focal subject,Test arena entry,,,POINT,13.880,13.880,NA,,
B6_6_PY_BY_control_SK,2024-07-15 14:23:37,,/Volumes/T7/15_7/cut/B6_6_PY_BY_control.mp4,655.510,30.0,No focal subject,Trial start,,,POINT,13.933,13.933,NA,,
B5_6_B_control_SK,2024-07-11 11:04:12,,/Volumes/T7/4_7/cut/B5_6_B_control.mp4,684.890,25.0,No focal subject,Trial start,,,POINT,13.960,13.960,NA,,
B5_8_B_novel_SK,2024-07-11 15:49:22,,/Volumes/T7/6_7/cut/B5_8_B_novel.mp4,775.300,25.0,red,Test arena entry,,,POINT,13.960,13.960,NA,,
B4_4_YY_BR_control_SK,2024-07-12 18:48:59,,/Volumes/T7/2_7/cut/B4_4_YY_BR_control.mov,640.730,30.0,No focal subject,Trial start,,,POINT,13.967,13.967,NA,,
B9_7_PP_GP_control_SK,2024-07-19 13:35:38,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B9_7_PP_GP_control.mp4,664.430,30.0,No focal subject,Test arena entry,,,POINT,13.967,13.967,NA,,
B9_8_A_novel_SK,2024-07-20 12:09:43,,/Volumes/Extreme SSD/NEO_Gull 2024/20_7/B8_B9/cut/B9_8_A_novel.mp4,644.840,30.0,blue,Zone of Interest,,,STATE,13.967,46.333,32.366,,
B4_7_B_control_SK,2024-07-11 12:56:52,,/Volumes/T7/5_7/cut/B4_7_B_control.mp4,673.430,25.0,redblue,Test arena entry,,,POINT,14.000,14.000,NA,,
B5_7_PR_RY_control_SK,2024-07-11 13:02:57,,/Volumes/T7/5_7/cut/B5_7_PR_RY_control.mp4,634.520,25.0,No focal subject,Eating,,,POINT,14.000,14.000,NA,,
B5_8_B_novel_SK,2024-07-11 15:49:22,,/Volumes/T7/6_7/cut/B5_8_B_novel.mp4,775.300,25.0,black,Test arena entry,,,POINT,14.000,14.000,NA,,
B5_8_B_novel_SK,2024-07-11 15:49:22,,/Volumes/T7/6_7/cut/B5_8_B_novel.mp4,775.300,25.0,redblue,Test arena entry,,,POINT,14.000,14.000,NA,,
B3_8_A_control_SK,2024-07-13 08:51:46,,/Volumes/T7/3_7/cut/B3_8_A_control.mov,664.830,30.0,black,Zone of Interest,,,STATE,14.033,52.967,38.934,,
B8_7_A_control_SK,2024-07-19 13:33:47,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B8_7_A_control.mp4,640.810,30.0,redblack,Test arena entry,,,POINT,14.033,14.033,NA,,
B8_7_B_control_SK,2024-07-19 13:34:08,,/Volumes/Extreme SSD/NEO_Gull 2024/19_7/B8_B9/cut/B8_7_B_control.mp4,641.840,30.0,redblue,Zone of Interest,,,STATE,14.033,24.233,10.200,,
B3_7_RY_GG_novel_SK,2024-07-12 20:40:58,,/Volumes/T7/2_7/cut/B3_7_RY_GG_novel.mov,676.070,30.0,No focal subject,Trial start,,,POINT,14.067,14.067,NA,,
